@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute outputs-1 {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44}

@data
840,'2020/10/15 21:43:05:743',879,4.286359,0.943459,-0.004451,2575.091797,-56.060749,6.647291,3.898596,0.756151,-0.040841,6.12779,-0.401034,0.012706,0.802438,0.13507,-0.007935,4
841,'2020/10/15 21:43:06:287',880,16.991262,2.612134,-0.392882,4355.123535,-60.873779,9.489998,2.179006,-0.115792,0.016289,6.557464,-1.064268,0.113569,0.14924,-0.018134,0.000909,5
842,'2020/10/15 21:43:07:247',881,10.898557,0.050136,0.005355,2201.568848,263.789856,-2.42933,3.913685,0.005692,-0.002225,2.756974,0.184579,-0.007553,1.402436,-0.149761,0.001497,6
843,'2020/10/15 21:43:08:249',882,12.207645,-0.209072,0.023886,8269.936523,-485.647125,12.315432,2.804245,0.10987,-0.003502,2.998907,0.05992,-0.001579,-2.214186,0.323339,-0.007967,7
844,'2020/10/15 21:43:08:804',883,18.823799,1.814959,-0.382364,3207.890381,468.695435,-64.034073,4.413034,-0.744967,0.101311,2.892085,-0.042794,0.013837,1.176134,-0.20649,0.027079,8
845,'2020/10/15 21:43:09:337',884,4.32332,4.474288,-0.46028,3080.907227,-385.512421,24.953585,-2.901101,4.446572,-0.320644,-0.832511,1.990096,-0.174326,0.126911,0.623823,-0.044371,9
846,'2020/10/15 21:43:09:860',885,-6.499392,10.692557,-1.052019,1652.320068,172.55603,-27.500551,7.677443,-0.395878,0.135647,0.917725,1.965546,-0.204945,2.019194,-0.142603,0.02716,10
847,'2020/10/15 21:43:10:681',886,7.18416,0.141744,0.013555,1483.932007,-116.382393,6.348944,7.424047,3.268787,-0.176306,4.247395,-0.080745,0.010887,1.924527,0.378626,-0.020398,11
848,'2020/10/15 21:43:11:151',887,15.322444,-0.090703,-0.020151,1679.651733,-123.492958,9.820861,5.343015,0.916317,-0.070072,6.714134,0.037328,-0.003592,1.581088,0.191952,-0.014562,12
849,'2020/10/15 21:43:12:036',888,7.052676,-0.030532,0.020901,1762.99231,-74.394341,3.746263,7.650671,1.021616,-0.0548,2.490623,0.294198,-0.004497,1.861021,0.136882,-0.007438,13
850,'2020/10/15 21:43:12:591',889,12.755013,2.713578,-0.396973,2363.204346,-343.645294,41.605511,4.187778,0.551326,-0.059656,5.411343,0.808535,-0.110275,0.986739,0.328574,-0.037327,14
851,'2020/10/15 21:43:13:455',890,15.109328,-0.967064,0.050252,5584.410156,-698.922119,27.79266,-3.845469,3.385902,-0.150388,4.502788,0.063062,0.001819,-0.863914,0.632242,-0.027683,15
852,'2020/10/15 21:43:14:372',891,17.084362,-0.996881,0.050838,4588.353516,-295.172668,9.476377,0.126924,0.576627,-0.019521,6.373172,-0.158223,0.007915,-0.628605,0.244142,-0.007674,16
853,'2020/10/15 21:43:14:862',892,19.2094,-0.585471,0.01152,2381.179443,245.403412,-33.179493,3.827431,-0.307094,0.03604,6.533627,-0.083338,0.012723,1.183818,-0.116787,0.014051,17
854,'2020/10/15 21:43:15:662',893,2.933814,0.844159,-0.018152,1678.205566,-108.56356,3.084744,3.957209,3.080603,-0.085577,2.460308,0.206161,0.001467,1.49505,0.335976,-0.00933,18
855,'2020/10/15 21:43:16:484',894,11.988447,-1.070707,0.05697,778.367249,25.264681,-1.63551,23.411695,0.929289,-0.006294,6.959537,-0.401482,0.019331,3.943998,0.026106,0.001603,19
856,'2020/10/15 21:43:17:358',895,11.41838,-0.572598,0.030161,533.604187,83.868774,-3.392344,50.571037,-2.617189,0.083143,6.943207,-0.263951,0.011425,5.895009,-0.250194,0.008149,20
857,'2020/10/15 21:43:18:105',896,13.442609,-1.355301,0.077266,781.659424,22.22653,-1.158757,16.584871,3.667587,-0.123798,7.405385,-0.598171,0.032405,3.311298,0.195969,-0.006095,21
858,'2020/10/15 21:43:18:905',897,12.856254,-0.862645,0.045663,618.94574,47.330601,-0.401,63.470291,-5.644461,0.140428,6.399477,-0.10041,0.005596,6.247103,-0.370191,0.007725,22
859,'2020/10/15 21:43:19:502',898,12.67678,-0.886102,0.007298,344.33548,344.895264,-24.081131,17.005386,-2.90514,0.318206,7.658374,-0.542049,0.028925,3.466561,-0.433632,0.041013,23
860,'2020/10/15 21:43:20:078',899,0.177011,4.290672,-0.413186,435.408783,46.793247,0.490641,34.147438,10.381525,-1.224997,8.231748,-0.822054,0.054413,5.386268,0.240495,-0.046817,24
861,'2020/10/15 21:43:20:761',900,8.062585,0.032759,0.004462,834.506592,90.711845,-2.38883,13.795422,-0.368076,-0.005452,8.345915,-0.784173,0.040511,3.093861,-0.17253,0.006001,25
862,'2020/10/15 21:43:21:593',901,14.035826,-0.879084,0.034787,1248.549927,-35.667389,1.476332,15.229394,1.421495,-0.061526,5.678281,-0.190827,0.011676,2.772955,0.118355,-0.00539,26
863,'2020/10/15 21:43:22:350',902,10.233965,-0.952863,0.058896,1175.274414,-4.643055,-0.825848,25.857756,-0.398751,0.021718,5.133201,0.015621,0.003612,3.482556,0.014389,-0.00081,27
864,'2020/10/15 21:43:23:236',903,11.83677,-0.545373,0.032868,536.790222,104.622246,-3.319391,47.857796,-3.966224,0.161231,6.446707,-0.33999,0.016635,5.072172,-0.307077,0.012524,28
865,'2020/10/15 21:43:24:100',904,8.053866,0.147397,0.002085,861.084534,16.792591,-0.767554,65.320503,-2.380303,0.048258,7.033019,-0.34829,0.01591,5.978676,-0.127242,0.002279,29
866,'2020/10/15 21:43:24:922',905,5.887103,0.304906,0.002005,261.362518,134.091644,-4.435538,67.411415,-6.370692,0.193892,7.414229,-0.437151,0.020158,6.302888,-0.431154,0.01319,30
867,'2020/10/15 21:43:25:753',906,6.254209,-0.187583,0.030073,811.237,82.314438,-3.087859,12.512101,0.108248,0.056118,7.193756,-0.360557,0.017388,2.258919,0.093272,-0.000042,31
868,'2020/10/15 21:43:26:542',907,12.200715,-1.218219,0.059918,1214.523071,-43.938393,1.320262,1.973161,6.286838,-0.206633,7.583599,-0.395162,0.015315,2.042561,0.372313,-0.012012,32
869,'2020/10/15 21:43:27:097',908,9.109596,0.474895,-0.126621,1059.601929,-47.216496,4.515296,13.236905,3.014398,-0.350982,6.866348,0.026416,-0.03461,2.500262,0.349985,-0.038775,33
870,'2020/10/15 21:43:27:876',909,17.289787,-1.30828,0.063405,1633.209351,-59.761158,2.545281,6.747563,0.809574,-0.03499,7.377701,-0.54136,0.027443,1.88722,0.089617,-0.004429,34
871,'2020/10/15 21:43:28:419',910,8.79094,0.734207,-0.145094,1868.779541,-210.885834,18.949461,5.567377,1.720897,-0.162827,1.476394,2.247848,-0.240732,1.329576,0.319083,-0.029384,35
872,'2020/10/15 21:43:29:155',911,12.069441,-0.527307,0.040582,1152.004761,-55.08754,5.476648,12.000333,2.98105,-0.207645,9.341913,-0.952814,0.045812,2.482715,0.275892,-0.021451,36
873,'2020/10/15 21:43:29:731',912,10.375997,0.143958,-0.089987,1775.02063,-261.959442,18.104139,-0.838,5.995751,-0.413006,10.543504,-2.293049,0.221619,0.76447,0.648605,-0.043254,37
874,'2020/10/15 21:43:30:275',913,15.533332,0.81882,-0.236205,1783.919678,-270.360352,24.310911,2.373973,8.629055,-0.847736,4.434997,0.774101,-0.101062,1.377122,0.902218,-0.09024,38
875,'2020/10/15 21:43:31:000',914,18.514528,-1.904194,0.098596,1387.63916,-51.271576,1.646252,18.210178,0.406938,0.03961,6.76214,-0.466096,0.025187,2.838099,0.063395,0.001133,39
876,'2020/10/15 21:43:31:758',915,15.728694,-1.608908,0.079739,925.409363,5.875693,-0.788976,36.907272,-1.26695,0.172824,7.295249,-0.555501,0.028641,4.330685,-0.068748,0.009106,40
877,'2020/10/15 21:43:32:355',916,16.825724,-2.944715,0.205621,670.3302,3.103517,7.157787,92.607292,-8.66382,0.098473,8.560023,0.120198,-0.052677,7.319035,-0.410892,-0.006568,41
878,'2020/10/15 21:43:32:963',917,22.427504,-3.510436,0.193086,1312.226074,-31.584583,2.46633,27.011229,1.674697,-0.171842,7.490905,-0.377846,0.011193,3.636415,0.110008,-0.011444,42
879,'2020/10/15 21:43:33:763',918,14.652551,-1.270817,0.063731,1039.986084,14.019208,-0.889767,58.058979,-4.449268,0.25561,6.586404,-0.46079,0.024524,5.96753,-0.308607,0.015585,43
880,'2020/10/15 21:43:34:371',919,14.29399,-1.438764,0.055539,891.198547,65.248886,-5.997854,30.733232,6.639194,-0.381077,5.21012,-0.138823,0.006958,4.577116,0.067448,-0.000185,44
881,'2020/10/15 21:43:34:926',920,10.780019,1.110511,-0.215228,1091.148193,-156.639236,19.877707,76.419121,-8.641535,0.176407,6.793502,-0.121409,-0.022982,6.840069,-0.469584,-0.000193,1
882,'2020/10/15 21:43:35:608',921,12.807212,-1.092655,0.10321,2025.009521,-110.7341,16.099342,5.5083,1.285386,-0.104848,4.025331,0.298675,-0.027269,1.669439,0.122319,-0.014053,2
883,'2020/10/15 21:43:36:131',922,15.031397,6.129745,-0.818496,3476.705566,131.291687,-20.201569,2.816211,0.058676,-0.003811,2.850415,0.191073,-0.011408,0.664006,0.020143,-0.001001,3
884,'2020/10/15 21:43:37:027',923,4.509182,1.062647,-0.012225,1912.170044,87.353065,1.123237,6.04539,0.213197,-0.018897,3.89389,-0.022148,0.002677,1.348489,0.022296,-0.00366,4
885,'2020/10/15 21:43:37:571',924,15.269047,3.31928,-0.480104,3991.505615,216.95636,-27.131407,2.186725,-0.133964,0.01953,2.669318,0.58234,-0.066662,0.199512,-0.056875,0.00699,5
886,'2020/10/15 21:43:38:531',925,12.339165,-0.119406,0.009221,2033.03479,347.59436,-5.833579,3.905478,-0.057114,0.000439,4.236712,-0.090667,0.001714,1.573784,-0.212977,0.003934,6
887,'2020/10/15 21:43:39:534',926,11.042863,-0.045186,0.019011,8143.063965,-468.008636,11.842237,2.57087,0.156213,-0.005089,2.653058,0.115833,-0.002571,-2.190208,0.32284,-0.008056,7
888,'2020/10/15 21:43:40:088',927,16.321951,2.995055,-0.463744,3485.921875,290.203949,-38.414818,3.209894,-0.003664,0.010722,5.160341,-0.795561,0.078592,0.762361,0.012407,0.002576,8
889,'2020/10/15 21:43:40:621',928,7.026505,3.689757,-0.422375,2711.041504,-356.158234,23.93927,-2.668623,5.45782,-0.436565,3.333251,-0.351545,0.107992,0.378218,0.719614,-0.057621,9
890,'2020/10/15 21:43:41:155',929,-3.820109,10.20536,-1.059224,1960.541382,4.998749,-11.993337,5.636967,0.702283,0.060451,5.181534,0.307171,-0.071765,1.570175,0.089758,0.008107,10
891,'2020/10/15 21:43:41:966',930,8.954894,-0.046615,0.019096,1602.627197,-120.676239,5.661327,9.588706,2.470905,-0.132426,4.087516,0.030519,0.006027,2.065866,0.289728,-0.014976,11
892,'2020/10/15 21:43:42:435',931,15.344667,-0.153857,-0.014081,1464.357178,-41.617111,1.958575,6.668634,0.316376,-0.008963,6.844723,0.113256,-0.036655,1.952417,0.042329,0.000553,12
893,'2020/10/15 21:43:43:320',932,4.915378,0.331012,0.009939,2219.581787,-158.522675,6.483356,5.598745,1.898496,-0.091495,2.130278,0.251043,-0.001537,1.319638,0.2678,-0.012236,13
894,'2020/10/15 21:43:43:875',933,12.732411,2.847531,-0.397302,2277.010254,-319.811279,39.105404,4.933985,0.134925,-0.017685,5.143428,1.103668,-0.148064,1.232698,0.197845,-0.023459,14
895,'2020/10/15 21:43:44:739',934,16.972284,-1.358727,0.065188,5685.555664,-731.053345,28.969622,-5.37543,4.862061,-0.220412,3.892904,0.271813,-0.006613,-0.987813,0.729603,-0.032171,15
896,'2020/10/15 21:43:45:656',935,17.148741,-0.984542,0.048575,4486.047363,-270.919617,8.171141,0.301133,0.505013,-0.016193,5.880029,-0.080139,0.005187,-0.545458,0.223842,-0.006748,16
897,'2020/10/15 21:43:46:147',936,18.646538,-0.386137,-0.00236,2368.071045,181.741714,-25.577803,3.735485,-0.103154,0.003877,7.257176,-0.39981,0.01544,1.186856,-0.070519,0.006573,17
898,'2020/10/15 21:43:46:958',937,5.615973,0.151905,0.013416,1844.633057,-130.504486,3.720851,0.970524,3.723475,-0.117629,2.193184,0.21638,0.001686,1.265022,0.378529,-0.0111,18
899,'2020/10/15 21:43:47:779',938,13.899713,-1.310134,0.06531,803.353821,3.755621,-0.470757,27.450472,1.236362,-0.039058,7.89237,-0.53385,0.024434,4.125846,0.068133,-0.001617,19
900,'2020/10/15 21:43:48:654',939,11.318793,-0.672208,0.035317,552.903442,37.853092,-1.349057,49.542816,-3.08508,0.120533,5.452908,-0.003223,0.004307,5.859168,-0.247787,0.009193,20
901,'2020/10/15 21:43:49:400',940,14.097552,-1.540169,0.096424,558.460876,91.616341,-4.528345,43.675282,-2.848921,0.164221,8.418921,-0.774827,0.04061,5.16954,-0.247204,0.01369,21
902,'2020/10/15 21:43:50:201',941,14.010362,-1.330584,0.070881,620.99231,58.437836,-0.999002,57.535648,-4.745105,0.108313,8.095169,-0.623293,0.029122,5.862249,-0.30697,0.005333,22
903,'2020/10/15 21:43:50:797',942,11.08823,-0.173613,-0.048562,1515.024292,-138.170746,7.050319,4.73884,2.133462,-0.050357,6.303318,0.113335,-0.003204,1.621898,0.307847,-0.009823,23
904,'2020/10/15 21:43:51:373',943,1.715279,3.66621,-0.350061,564.016174,-42.409641,12.852472,42.422626,8.382057,-1.192565,4.730965,0.582725,-0.07729,5.569933,0.323695,-0.068096,24
905,'2020/10/15 21:43:52:067',944,9.684742,-0.261086,0.018467,977.728271,14.873533,1.659048,11.689723,0.814985,-0.070924,7.875231,-0.768312,0.038749,2.693355,0.019526,-0.004591,25
906,'2020/10/15 21:43:52:888',945,14.291328,-0.912325,0.035816,1083.132568,38.947338,-2.012152,21.318111,-0.919991,0.044147,5.573771,-0.112428,0.007145,3.351076,-0.121052,0.005678,26
907,'2020/10/15 21:43:53:645',946,9.089131,-0.774124,0.052771,1390.227295,-51.900215,1.152308,15.239541,1.718054,-0.051142,6.222614,-0.38034,0.02576,2.67103,0.171916,-0.006435,27
908,'2020/10/15 21:43:54:531',947,10.258734,-0.170927,0.016621,571.181335,100.960411,-3.250703,45.41507,-3.524744,0.138873,6.548912,-0.176713,0.008135,4.838192,-0.26114,0.010404,28
909,'2020/10/15 21:43:55:395',948,7.356037,0.237328,0.000183,853.957703,38.509396,-1.743166,68.821426,-5.00424,0.165,6.60005,-0.331582,0.016419,6.235986,-0.312423,0.010554,29
910,'2020/10/15 21:43:56:216',949,7.162408,-0.090126,0.021967,314.487305,94.071808,-2.617968,67.55912,-4.427327,0.093009,7.717916,-0.466015,0.021157,6.263225,-0.286482,0.005827,30
911,'2020/10/15 21:43:57:048',950,6.438411,-0.296878,0.036623,977.062134,44.859402,-1.545332,10.513117,0.109744,0.064721,6.784365,-0.204515,0.010315,2.656648,-0.053647,0.007389,31
912,'2020/10/15 21:43:57:837',951,14.13902,-1.680728,0.083526,1205.862183,-20.927473,-0.2603,11.895308,1.705257,0.080325,7.768621,-0.536378,0.025613,2.650707,0.10454,0.00452,32
913,'2020/10/15 21:43:58:402',952,9.343637,0.756883,-0.157908,1235.904541,-200.223969,19.798616,10.540421,5.998347,-0.565081,5.61537,0.912612,-0.131621,2.125223,0.711955,-0.067715,33
914,'2020/10/15 21:43:59:171',953,18.057297,-1.3613,0.060559,1655.904419,-77.410965,3.170078,5.068243,1.547013,-0.066826,4.331491,0.088369,0.000637,1.658525,0.187292,-0.008562,34
915,'2020/10/15 21:43:59:714',954,9.496421,0.391313,-0.121653,1268.609619,100.799339,-10.025804,10.907293,-1.188679,0.114799,5.162335,0.532238,-0.075196,2.292637,-0.168115,0.016636,35
916,'2020/10/15 21:44:00:450',955,12.324656,-0.413954,0.02718,1276.043335,-47.137875,4.668875,13.253086,1.09578,-0.093928,5.974036,-0.327361,0.022186,2.458585,0.147692,-0.013077,36
917,'2020/10/15 21:44:01:026',956,11.205509,-0.266332,-0.053813,1543.649902,-234.054184,21.840458,0.04522,7.182586,-0.625054,6.683026,-0.430896,0.03858,0.874087,0.774681,-0.06743,37
918,'2020/10/15 21:44:01:570',957,15.117467,1.482339,-0.290292,1850.416992,-300.83493,29.025423,-0.880904,8.411533,-0.812896,6.43672,-0.120359,-0.011364,0.845599,0.962449,-0.092866,38
919,'2020/10/15 21:44:02:296',958,13.888525,-0.906844,0.052793,1550.627808,-92.80101,4.078724,13.964499,0.883341,0.01,6.344747,-0.174618,0.01029,2.123108,0.187051,-0.005386,39
920,'2020/10/15 21:44:03:053',959,16.874256,-1.73884,0.084617,865.396362,32.249454,-2.150195,54.1147,-7.289866,0.470498,6.932111,-0.533584,0.030344,5.221761,-0.388819,0.025022,40
921,'2020/10/15 21:44:03:650',960,17.499062,-3.137426,0.213033,755.566528,-17.276789,7.65168,74.933693,-2.474214,-0.268795,9.340818,-0.520753,0.003318,6.325525,-0.034125,-0.02884,41
922,'2020/10/15 21:44:04:258',961,20.487291,-3.004804,0.15685,1235.613647,3.103767,0.881335,36.484512,-1.706784,-0.008517,8.717361,-1.225764,0.067125,4.306785,-0.125125,-0.000072,42
923,'2020/10/15 21:44:05:058',962,16.989782,-1.764417,0.084205,1011.939331,28.198267,-1.429249,58.801628,-4.791845,0.246773,5.747366,-0.161379,0.010408,6.07239,-0.35433,0.016515,43
924,'2020/10/15 21:44:05:666',963,12.565964,-0.354474,-0.046315,920.976135,34.284565,-2.367836,54.572086,-1.147666,-0.105115,5.975374,-0.340568,0.013417,5.187642,-0.028008,-0.008828,44
925,'2020/10/15 21:44:06:221',964,12.831518,0.711866,-0.202819,872.104065,-22.838072,4.804311,47.942802,2.032387,-0.549041,6.451592,0.040089,-0.017256,5.31278,0.104818,-0.034666,1
926,'2020/10/15 21:44:06:903',965,8.613597,-0.031216,0.039813,2493.147705,-346.481598,30.72439,6.013599,1.503179,-0.126169,2.333537,0.55408,-0.035783,1.616281,0.226599,-0.021691,2
927,'2020/10/15 21:44:07:426',966,20.071918,1.860547,-0.202424,4387.933105,-365.489929,36.047867,2.004096,0.403532,-0.039629,3.388328,-0.018443,0.002001,0.226964,0.208746,-0.020571,3
928,'2020/10/15 21:44:08:323',967,2.95821,1.163426,-0.01324,2070.178711,38.308033,3.107765,5.284178,0.234354,-0.018046,7.404615,-0.669201,0.025,1.167331,0.047494,-0.004436,4
929,'2020/10/15 21:44:08:867',968,15.832242,3.501595,-0.543433,4080.68457,177.259399,-22.648022,3.637658,-1.135859,0.144874,3.685531,0.083046,-0.009672,0.61946,-0.356509,0.044194,5
930,'2020/10/15 21:44:09:827',969,10.221503,0.169834,0.001008,2313.449463,261.577484,-2.519051,4.591421,-0.149199,0.003154,3.050144,0.021116,-0.000367,1.520969,-0.183515,0.002713,6
931,'2020/10/15 21:44:10:830',970,12.098089,-0.242624,0.025298,8272.72168,-450.448975,10.915869,2.631597,0.109931,-0.003238,2.881739,0.188304,-0.005696,-2.246092,0.303509,-0.007149,7
932,'2020/10/15 21:44:11:395',971,17.500273,2.499762,-0.43033,3532.922607,323.855042,-46.449665,4.2871,-0.759127,0.103848,3.662478,-0.181636,0.033639,1.030239,-0.178412,0.024739,8
933,'2020/10/15 21:44:11:930',972,2.23782,4.791262,-0.444799,2789.497803,-428.918671,33.340618,-3.469409,6.30282,-0.530583,0.57154,1.577166,-0.147006,0.358127,0.789265,-0.065822,9
934,'2020/10/15 21:44:12:464',973,-3.698112,7.708734,-0.627486,1811,68.885567,-12.552088,4.423804,1.186812,-0.017856,4.133779,1.055711,-0.142871,1.308828,0.195474,-0.007167,10
935,'2020/10/15 21:44:13:278',974,7.52195,0.058708,0.018375,1503.738159,-109.989235,5.376739,9.678521,2.59016,-0.144452,4.861297,-0.071561,0.009663,2.038183,0.310257,-0.016417,11
936,'2020/10/15 21:44:13:759',975,16.143803,-0.418861,0.018068,1567.285156,-66.054787,2.836978,5.618665,0.679096,-0.035574,6.759498,-0.033336,0.010044,1.727781,0.134018,-0.007852,12
937,'2020/10/15 21:44:14:646',976,6.460555,0.000121,0.021937,1512.786011,-61.486748,3.377553,14.973714,0.534488,-0.047412,2.747994,0.230982,-0.001436,2.533805,0.103155,-0.007049,13
938,'2020/10/15 21:44:15:203',977,12.915246,2.825194,-0.412593,1988.137451,-192.462265,30.427832,5.600711,-0.05866,-0.014015,6.383971,0.38081,-0.074212,1.494434,0.09075,-0.016373,14
939,'2020/10/15 21:44:16:068',978,13.557419,-0.696722,0.039792,5793.859863,-724.479492,28.114695,-6.626185,4.087496,-0.175775,2.549141,0.340786,-0.006783,-1.277114,0.713783,-0.030221,15
940,'2020/10/15 21:44:16:988',979,17.009468,-1.01234,0.052606,4632.320313,-301.968597,9.333431,0.002738,0.626436,-0.021453,5.946197,-0.10594,0.00576,-0.625463,0.242358,-0.007536,16
941,'2020/10/15 21:44:17:479',980,18.738914,-0.162268,-0.035539,2634.662598,67.691322,-13.50899,2.935165,0.160711,-0.014065,6.841405,-0.023645,-0.002552,0.873682,0.050479,-0.003476,17
942,'2020/10/15 21:44:18:292',981,3.877059,0.56252,-0.006658,1820.023071,-123.591728,3.566115,18.434746,-0.18643,0.037922,2.1222,0.34317,-0.00502,2.659887,0.074359,0.000588,18
943,'2020/10/15 21:44:19:114',982,12.76726,-1.085592,0.055224,883.875061,-19.241926,0.574506,18.387264,3.082286,-0.114112,7.657381,-0.464572,0.019929,3.468157,0.216891,-0.007975,19
944,'2020/10/15 21:44:19:990',983,10.687881,-0.536852,0.031436,622.265015,59.35323,-2.60583,42.676735,-2.823831,0.12398,4.871413,0.22413,-0.004156,5.194682,-0.21748,0.009247,20
945,'2020/10/15 21:44:20:739',984,14.779546,-1.591689,0.087964,693.487366,23.086329,-0.704971,34.060432,0.151786,0.017187,8.138055,-0.5838,0.029402,4.513559,0.004492,0.000482,21
946,'2020/10/15 21:44:21:539',985,13.668329,-1.201535,0.065732,635.256653,51.435081,-0.426937,60.278507,-5.113644,0.117631,7.463625,-0.557675,0.02734,6.073409,-0.33531,0.005702,22
947,'2020/10/15 21:44:22:138',986,10.632296,0.375444,-0.118655,991.153748,25.112371,-2.518546,15.179986,-1.64839,0.200952,7.525192,-0.149857,-0.019484,2.929573,-0.143238,0.019502,23
948,'2020/10/15 21:44:22:715',987,1.336249,3.449985,-0.324896,583.093811,-13.425709,6.490925,34.200581,9.678573,-1.167308,7.916533,-0.45103,-0.000438,5.043687,0.313849,-0.053844,24
949,'2020/10/15 21:44:23:409',988,9.113089,-0.271684,0.023118,1209.63623,-17.996521,3.532438,10.596551,0.392665,-0.04518,7.436131,-0.634272,0.03804,2.419934,0.009274,-0.003615,25
950,'2020/10/15 21:44:24:242',989,13.955551,-0.876468,0.035477,1369.651001,-27.741606,0.655519,17.178587,-0.286923,0.023256,4.938454,-0.080731,0.008762,2.904709,-0.042105,0.002872,26
951,'2020/10/15 21:44:25:000',990,10.697062,-1.047744,0.064686,1151.924805,-1.872935,-1.009098,22.840584,0.457357,-0.013706,6.440416,-0.241726,0.013076,3.291871,0.064991,-0.002591,27
952,'2020/10/15 21:44:25:887',991,11.853919,-0.591618,0.033476,508.460999,119.677292,-3.795587,46.944889,-4.406956,0.172043,5.2239,0.007794,0.001828,5.048283,-0.337294,0.013222,28
953,'2020/10/15 21:44:26:751',992,10.012245,-0.411866,0.027542,820.977295,32.179188,-1.429011,73.944298,-5.043355,0.160036,6.927006,-0.240352,0.010938,6.486801,-0.306942,0.0101,29
954,'2020/10/15 21:44:27:574',993,5.073656,0.520057,-0.009518,332.79303,139.736221,-4.982594,51.971413,-4.191433,0.120126,7.847424,-0.529805,0.024088,5.416473,-0.307489,0.008953,30
955,'2020/10/15 21:44:28:406',994,4.865636,0.142078,0.014819,937.904907,54.507389,-1.817688,5.087908,2.292187,-0.049196,8.262401,-0.616553,0.026848,2.252345,0.118273,-0.00167,31
956,'2020/10/15 21:44:29:197',995,12.276823,-1.251294,0.063662,1238.745117,-20.45072,-0.215363,-0.733493,4.94465,-0.102918,7.224963,-0.491719,0.024022,1.936685,0.25913,-0.004124,32
